Date,Playlist Count,Playlist Total Reach,Editorial Playlist Count,Editorial Playlist Total Reach,Events,Releases,Playlist Adds,Sync
"Nov 30, 2019",86,416,,,,,,
"Dec 01, 2019",86,416,,,,,,
"Dec 02, 2019",86,416,,,,,,
"Dec 03, 2019",86,416,,,,,,
"Dec 04, 2019",87,416,,,,,,
"Dec 05, 2019",87,416,,,,,,
"Dec 06, 2019",87,416,,,,,,
"Dec 07, 2019",88,416,,,,,,
"Dec 08, 2019",88,416,,,,,,
"Dec 09, 2019",88,416,,,,,,
"Dec 10, 2019",88,416,,,,,,
"Dec 11, 2019",89,414,,,,,,
"Dec 12, 2019",89,414,,,,,,
"Dec 13, 2019",89,414,,,,,,
"Dec 14, 2019",89,414,,,,,,
"Dec 15, 2019",89,414,,,,,,
"Dec 16, 2019",89,417,,,,,,
"Dec 17, 2019",90,417,,,,,,
"Dec 18, 2019",91,417,,,,,,
"Dec 19, 2019",91,417,,,,,,
"Dec 20, 2019",94,417,,,,,,
"Dec 21, 2019",96,"28,476",,,,,,
"Dec 22, 2019",96,"28,508",,,,,,
"Dec 23, 2019",98,"28,541",,,,,,
"Dec 24, 2019",98,"28,561",,,,,,
"Dec 25, 2019",98,"28,579",,,,,,
"Dec 26, 2019",98,"28,610",,,,,,
"Dec 27, 2019",100,"30,185",,,,,,
"Dec 28, 2019",100,"30,209",,,,,,
"Dec 29, 2019",100,"30,220",,,,,,
"Dec 30, 2019",103,"30,258",,,,,,
"Dec 31, 2019",104,"30,304",,,,,,
"Jan 01, 2020",105,"30,355",,,,,,
"Jan 02, 2020",107,"30,380",,,,,,
"Jan 03, 2020",107,"30,388",,,,,,
"Jan 04, 2020",109,"31,631",,,,,,
"Jan 05, 2020",109,"30,111",,,,,,
"Jan 06, 2020",109,"30,129",,,,,,
"Jan 07, 2020",110,"30,145",,,,,,
"Jan 08, 2020",112,"30,162",,,,,,
"Jan 09, 2020",113,"30,169",,,,,,
"Jan 10, 2020",115,"30,197",,,,,,
"Jan 11, 2020",115,"30,203",,,,,,
"Jan 12, 2020",115,"30,204",,,,,,
"Jan 13, 2020",115,"30,224",,,,,,
"Jan 14, 2020",115,"30,224",,,,,,
"Jan 15, 2020",115,"30,233",,,,,,
"Jan 16, 2020",115,"30,247",,,,,,
"Jan 17, 2020",115,"30,248",,,,,,
"Jan 18, 2020",115,"30,264",,,,,,
"Jan 19, 2020",116,"30,284",,,,,,
"Jan 20, 2020",116,"30,277",,,,,,
"Jan 21, 2020",116,"30,285",,,,,,
"Jan 22, 2020",116,"30,281",,,,,,
"Jan 23, 2020",116,"30,288",,,,,,
"Jan 24, 2020",116,"30,297",,,,,,
"Jan 25, 2020",116,"30,314",,,,,,
"Jan 26, 2020",116,"30,306",,,,,,
"Jan 27, 2020",116,"30,299",,,,,,
"Jan 28, 2020",116,"30,317",,,,,,
"Jan 29, 2020",116,"30,308",,,,,,
"Jan 30, 2020",117,"30,309",,,,,,
"Jan 31, 2020",117,"30,301",,,,,,
"Feb 01, 2020",117,"30,302",,,,,,
"Feb 02, 2020",117,"30,302",,,,,,
"Feb 03, 2020",117,"30,319",,,,,,
"Feb 04, 2020",118,"30,314",,,,,,
"Feb 05, 2020",118,"30,318",,,,,,
"Feb 06, 2020",118,"30,960",,,,,,
"Feb 07, 2020",118,"30,962",,,,,,
"Feb 08, 2020",118,"30,950",,,,,,
"Feb 09, 2020",117,"4,127",,,,,,
"Feb 10, 2020",118,"4,129",,,,,,
"Feb 11, 2020",118,"4,129",,,,,,
"Feb 12, 2020",118,"5,821",,,,,,
"Feb 13, 2020",118,"5,821",,,,,,
"Feb 14, 2020",120,"5,831",,,,,,
"Feb 15, 2020",120,"6,296",,,,,,
"Feb 16, 2020",119,"6,294",,,,,,
"Feb 17, 2020",119,"6,366",,,,,,
"Feb 18, 2020",119,"6,365",,,,,,
"Feb 19, 2020",119,"6,365",,,,,,
"Feb 20, 2020",119,"6,365",,,,,,
"Feb 21, 2020",119,"6,365",,,,,,
"Feb 22, 2020",119,"6,364",,,,,,
"Feb 23, 2020",119,"6,395",,,,,,
"Feb 24, 2020",119,"6,390",,,,,,
"Feb 25, 2020",118,"6,385",,,,,,
"Feb 26, 2020",118,"6,396",,,,,,
"Feb 27, 2020",119,"6,396",,,,,,
"Feb 28, 2020",119,"6,396",,,,,,
"Feb 29, 2020",120,"6,432",,,,,,
"Mar 01, 2020",120,"6,431",,,,,,
"Mar 02, 2020",121,"6,432",,,,,,
"Mar 03, 2020",122,"6,468",,,,,,
"Mar 04, 2020",122,"6,468",,,,,,
"Mar 05, 2020",122,"6,467",,,,,,
"Mar 06, 2020",123,"6,487",,,,,,
"Mar 07, 2020",123,"6,487",,,,,,
"Mar 08, 2020",123,"6,487",,,,,,
"Mar 09, 2020",123,"6,523",,,,,,
"Mar 10, 2020",123,"6,523",,,,,,
"Mar 11, 2020",124,"6,523",,,,,,
"Mar 12, 2020",126,"6,551",,,,,,
"Mar 13, 2020",127,"6,551",,,,,,
"Mar 14, 2020",127,"6,551",,,,,,
"Mar 15, 2020",127,"6,571",,,,,,
"Mar 16, 2020",128,"6,570",,,,,,
"Mar 17, 2020",129,"6,569",,,,,,
"Mar 18, 2020",129,"6,586",,,,,,
"Mar 19, 2020",129,"6,585",,,,,,
"Mar 20, 2020",130,"6,585",,,,,,
"Mar 21, 2020",130,"6,593",,,,,,
"Mar 22, 2020",130,"6,593",,,,,,
"Mar 23, 2020",130,"6,593",,,,,,
"Mar 24, 2020",130,"6,600",,,,,,
"Mar 25, 2020",130,"6,600",,,,,,
"Mar 26, 2020",130,"6,600",,,,,,
"Mar 27, 2020",130,"6,600",,,,,,
"Mar 28, 2020",130,"6,600",,,,,,
"Mar 29, 2020",130,"6,600",,,,,,
"Mar 30, 2020",130,"6,600",,,,,,
"Mar 31, 2020",130,"6,600",,,,,,
"Apr 01, 2020",130,"6,600",,,,,,
"Apr 02, 2020",130,"6,622",,,,,,
"Apr 03, 2020",130,"6,620",,,,,,
"Apr 04, 2020",130,"6,620",,,,,,
"Apr 05, 2020",130,"6,823",,,,,,
"Apr 06, 2020",130,"6,823",,,,,,
"Apr 07, 2020",130,"6,926",,,,,,
"Apr 08, 2020",130,"6,999",,,,,,
"Apr 09, 2020",130,"7,048",,,,,,
"Apr 10, 2020",131,"7,111",,,,,,
"Apr 11, 2020",131,"7,172",,,,,,
"Apr 12, 2020",133,"7,214",,,,,,
"Apr 13, 2020",133,"7,259",,,,,,
"Apr 14, 2020",134,"7,319",,,,,,
"Apr 15, 2020",135,"7,353",,,,,,
"Apr 16, 2020",136,"7,392",,,,,,
"Apr 17, 2020",136,"7,434",,,,,,
"Apr 18, 2020",136,"7,459",,,,,,
"Apr 19, 2020",136,"7,494",,,,,,
"Apr 20, 2020",136,"7,508",,,,,,
"Apr 21, 2020",136,"7,534",,,,,,
"Apr 22, 2020",136,"7,578",,,,,,
"Apr 23, 2020",136,"7,578",,,,,,
"Apr 24, 2020",137,"7,652",,,,,,
"Apr 25, 2020",137,"7,690",,,,,,
"Apr 26, 2020",137,"7,714",,,,,,
"Apr 27, 2020",137,"7,746",,,,,,
"Apr 28, 2020",137,"7,765",,,,,,
"Apr 29, 2020",137,"7,765",,,,,,
"Apr 30, 2020",137,"7,769",,,,,,
"May 01, 2020",137,"7,778",,,,,,
"May 02, 2020",138,"7,781",,,,,,
"May 03, 2020",139,"7,786",,,,,,
"May 04, 2020",140,"7,801",,,,,,
"May 05, 2020",140,"7,799",,,,,,
"May 06, 2020",140,"7,807",,,,,,
"May 07, 2020",140,"7,812",,,,,,
"May 08, 2020",140,"7,829",,,,,,
"May 09, 2020",141,"7,871",,,,,,
"May 10, 2020",141,"7,879",,,,,,
"May 11, 2020",142,"8,724",,,,,,
"May 12, 2020",142,"8,725",,,,,,
"May 13, 2020",142,"8,730",,,,,,
"May 14, 2020",142,"8,736",,,,,,
"May 15, 2020",142,"8,736",,,,,,
"May 16, 2020",142,"8,736",,,,,,
"May 17, 2020",142,"8,736",,,,,,
"May 18, 2020",142,"8,736",,,,,,
"May 19, 2020",142,"8,736",,,,,,
"May 20, 2020",142,"8,764",,,,,,
"May 21, 2020",145,"8,784",,,,,,
"May 22, 2020",145,"8,788",,,,,,
"May 23, 2020",146,"8,802",,,,,,
"May 24, 2020",146,"8,824",,,,,,
"May 25, 2020",146,"8,825",,,,,,
"May 26, 2020",147,"8,959",,,,,,
"May 27, 2020",147,"8,970",,,,,,
"May 28, 2020",148,"8,984",,,,,,
"May 29, 2020",148,"8,987",,,,,,
"May 30, 2020",148,"8,997",,,,,,
"May 31, 2020",148,"9,008",,,,,,
"Jun 01, 2020",148,"9,024",,,,,,
"Jun 02, 2020",148,"9,033",,,,,,
"Jun 03, 2020",148,"9,041",,,,,,
"Jun 04, 2020",149,"9,047",,,,,,
"Jun 05, 2020",149,"9,052",,,,,,
"Jun 06, 2020",149,"9,074",,,,,,
"Jun 07, 2020",150,"9,094",,,,,,
"Jun 08, 2020",150,"9,100",,,,,,
"Jun 09, 2020",152,"9,120",,,,,,
"Jun 10, 2020",153,"9,135",,,,,,
"Jun 11, 2020",153,"9,150",,,,,,
"Jun 12, 2020",153,"9,162",,,,,,
"Jun 13, 2020",153,"9,172",,,,,,
"Jun 14, 2020",153,"9,188",,,,,,
"Jun 15, 2020",153,"9,196",,,,,,
"Jun 16, 2020",153,"9,213",,,,,,
"Jun 17, 2020",153,"9,224",,,,,,
"Jun 18, 2020",153,"9,235",,,,,,
"Jun 19, 2020",153,"9,239",,,,,,
"Jun 20, 2020",153,"9,250",,,,,,
"Jun 21, 2020",155,"9,258",,,,,,
"Jun 22, 2020",157,"9,270",,,,,,
"Jun 23, 2020",157,"9,282",,,,,,
"Jun 24, 2020",158,"9,298",,,,,,
"Jun 25, 2020",158,"9,297",,,,,,
"Jun 26, 2020",159,"9,304",,,,,,
"Jun 27, 2020",159,"9,322",,,,,,
"Jun 28, 2020",159,"9,332",,,,,,
"Jun 29, 2020",159,"9,341",,,,,,
"Jun 30, 2020",159,"9,349",,,,,,
"Jul 01, 2020",159,"9,363",,,,,,
"Jul 02, 2020",160,"9,366",,,,,,
"Jul 03, 2020",160,"9,376",,,,,,
"Jul 04, 2020",160,"9,384",,,,,,
"Jul 05, 2020",161,"9,393",,,,,,
"Jul 06, 2020",161,"9,409",,,,,,
"Jul 07, 2020",161,"9,408",,,,,,
"Jul 08, 2020",161,"9,413",,,,,,
"Jul 09, 2020",162,"9,424",,,,,,
"Jul 10, 2020",162,"9,423",,,,,,
"Jul 11, 2020",162,"9,435",,,,,,
"Jul 12, 2020",161,"9,439",,,,,,
"Jul 13, 2020",161,"9,436",,,,,,
"Jul 14, 2020",161,"9,449",,,,,,
"Jul 15, 2020",161,"9,462",,,,,,
"Jul 16, 2020",161,"9,466",,,,,,
"Jul 17, 2020",161,"9,483",,,,,,
"Jul 18, 2020",161,"9,490",,,,,,
"Jul 19, 2020",162,"9,509",,,,,,
"Jul 20, 2020",162,"9,523",,,,,,
"Jul 21, 2020",162,"9,544",,,,,,
"Jul 22, 2020",163,"9,551",,,,,,
"Jul 23, 2020",163,"9,569",,,,,,
"Jul 24, 2020",164,"9,578",,,,,,
"Jul 25, 2020",164,"9,606",,,,,,
"Jul 26, 2020",164,"9,626",,,,,,
"Jul 27, 2020",165,"9,642",,,,,,
"Jul 28, 2020",166,"9,652",,,,,,
"Jul 29, 2020",167,"9,673",,,,,,
"Jul 30, 2020",167,"9,684",,,,,,
"Jul 31, 2020",168,"9,694",,,,,,
"Aug 01, 2020",168,"9,710",,,,,,
"Aug 02, 2020",168,"9,724",,,,,,
"Aug 03, 2020",168,"9,744",,,,,,
"Aug 04, 2020",168,"9,760",,,,,,
"Aug 05, 2020",168,"9,776",,,,,,
"Aug 06, 2020",168,"9,791",,,,,,
"Aug 07, 2020",168,"9,833",,,,,,
"Aug 08, 2020",169,"9,849",,,,,,
"Aug 09, 2020",169,"9,853",,,,,,
"Aug 10, 2020",169,"9,871",,,,,,
"Aug 11, 2020",169,"9,881",,,,,,
"Aug 12, 2020",170,"9,896",,,,,,
"Aug 13, 2020",170,"9,900",,,,,,
"Aug 14, 2020",170,"9,906",,,,,,
"Aug 15, 2020",170,"9,913",,,,,,
"Aug 16, 2020",170,"9,927",,,,,,
"Aug 17, 2020",170,"9,948",,,,,,
"Aug 18, 2020",170,"9,957",,,,,,
"Aug 19, 2020",171,"9,964",,,,,,
"Aug 20, 2020",171,"9,971",,,,,,
"Aug 21, 2020",175,"10,117",,,,,,
"Aug 22, 2020",177,"10,128",,,,,,
"Aug 23, 2020",178,"10,140",,,,,,
"Aug 24, 2020",178,"10,158",,,,,,
"Aug 25, 2020",180,"10,175",,,,,,
"Aug 26, 2020",181,"10,182",,,,,,
"Aug 27, 2020",182,"10,187",,,,,,
"Aug 28, 2020",183,"10,229",,,,,,
"Aug 29, 2020",182,"10,192",,,,,,
"Aug 30, 2020",182,"10,204",,,,,,
"Aug 31, 2020",182,"10,205",,,,,,
"Sep 01, 2020",182,"10,211",,,,,,
"Sep 02, 2020",181,"10,209",,,,,,
"Sep 03, 2020",182,"10,215",,,,,,
"Sep 04, 2020",184,"10,227",,,,,,
"Sep 05, 2020",183,"10,146",,,,,,
"Sep 06, 2020",183,"10,127",,,,,,
"Sep 07, 2020",183,"10,132",,,,,,
"Sep 08, 2020",187,"10,131",,,,,,
"Sep 09, 2020",187,"10,130",,,,,,
"Sep 10, 2020",187,"10,134",,,,,,
"Sep 11, 2020",188,"10,142",,,,,,
"Sep 12, 2020",188,"10,147",,,,,,
"Sep 13, 2020",188,"10,146",,,,,,
"Sep 14, 2020",188,"10,157",,,,,,
"Sep 15, 2020",188,"10,165",,,,,,
"Sep 16, 2020",188,"10,163",,,,,,
"Sep 17, 2020",188,"10,166",,,,,,
"Sep 18, 2020",188,"10,173",,,,,,
"Sep 19, 2020",189,"10,171",,,,,,
"Sep 20, 2020",189,"10,181",,,,,,
"Sep 21, 2020",189,"10,185",,,,,,
"Sep 22, 2020",189,"10,184",,,,,,
"Sep 23, 2020",189,"10,181",,,,,,
"Sep 24, 2020",189,"10,170",,,,,,
"Sep 25, 2020",189,"10,169",,,,,,
"Sep 26, 2020",189,"10,171",,,,,,
"Sep 27, 2020",189,"10,172",,,,,,
"Sep 28, 2020",189,"10,176",,,,,,
"Sep 29, 2020",190,"10,175",,,,,,
"Sep 30, 2020",190,"10,178",,,,,,
"Oct 01, 2020",190,"10,172",,,,,,
"Oct 02, 2020",191,"10,175",,,,,,
"Oct 03, 2020",191,"10,176",,,,,,
"Oct 04, 2020",191,"10,188",,,,,,
"Oct 05, 2020",192,"10,192",,,,,,
"Oct 06, 2020",192,"10,191",,,,,,
"Oct 07, 2020",192,"2,302",,,,,,
"Oct 08, 2020",192,"2,312",,,,,,
"Oct 09, 2020",193,"2,317",,,,,,
"Oct 10, 2020",193,"2,326",,,,,,
"Oct 11, 2020",194,"2,329",,,,,,
"Oct 12, 2020",194,"2,337",,,,,,
"Oct 13, 2020",195,"2,340",,,,,,
"Oct 14, 2020",195,"2,345",,,,,,
"Oct 15, 2020",195,"2,347",,,,,,
"Oct 16, 2020",195,"2,351",,,,,,
"Oct 17, 2020",195,"2,352",,,,,,
"Oct 18, 2020",196,"2,355",,,,,,
"Oct 19, 2020",196,"2,357",,,,,,
"Oct 20, 2020",197,"2,356",,,,,,
"Oct 21, 2020",198,"2,355",,,,,,
"Oct 22, 2020",199,"2,360",,,,,,
"Oct 23, 2020",199,"2,362",,,,,,
"Oct 24, 2020",199,"2,367",,,,,,
"Oct 25, 2020",199,"2,368",,,,,,
"Oct 26, 2020",199,"2,374",,,,,,
"Oct 27, 2020",200,"2,376",,,,,,
"Oct 28, 2020",200,"2,385",,,,,,
"Oct 29, 2020",200,"2,388",,,,,,
"Oct 30, 2020",201,"2,395",,,,,,
"Oct 31, 2020",201,"2,399",,,,,,
"Nov 01, 2020",202,"2,407",,,,,,
"Nov 02, 2020",202,"2,408",,,,,,
"Nov 03, 2020",203,"2,413",,,,,,
"Nov 04, 2020",203,"2,416",,,,,,
"Nov 05, 2020",203,"2,419",,,,,,
"Nov 06, 2020",203,"2,423",,,,,,
"Nov 07, 2020",204,"2,434",,,,,,
"Nov 08, 2020",204,"2,435",,,,,,
"Nov 09, 2020",205,"2,441",,,,,,
"Nov 10, 2020",205,"2,442",,,,,,
"Nov 11, 2020",205,"2,445",,,,,,
"Nov 12, 2020",206,"2,442",,,,,,
"Nov 13, 2020",206,"2,454",,,,,,
"Nov 14, 2020",206,"2,456",,,,,,
"Nov 15, 2020",207,"2,462",,,,,,
"Nov 16, 2020",207,"2,465",,,,,,
"Nov 17, 2020",207,"2,473",,,,,,
"Nov 18, 2020",207,"2,474",,,,,,
"Nov 19, 2020",207,"2,490",,,,,,
"Nov 20, 2020",208,"2,490",,,,,,
"Nov 21, 2020",208,"2,494",,,,,,
"Nov 22, 2020",208,"2,494",,,,,,
"Nov 23, 2020",209,"2,497",,,,,,
"Nov 24, 2020",210,"2,495",,,,,,
"Nov 25, 2020",211,"2,503",,,,,,
"Nov 26, 2020",211,"2,504",,,,,,
"Nov 27, 2020",211,"2,505",,,,,,
"Nov 28, 2020",211,"2,503",,,,,,
"Nov 29, 2020",211,"2,503",,,,,,
"Nov 30, 2020",211,"2,503",,,,,,
"Dec 01, 2020",211,"2,509",,,,,,
"Dec 02, 2020",211,"2,510",,,,,,
"Dec 03, 2020",211,"2,507",,,,,,
"Dec 04, 2020",212,"2,506",,,,,,
"Dec 05, 2020",213,"2,514",,,,,,
"Dec 06, 2020",213,"2,515",,,,,,
"Dec 07, 2020",213,"2,521",,,,,,
"Dec 08, 2020",213,"2,519",,,,,,
"Dec 09, 2020",213,"2,521",,,,,,
"Dec 10, 2020",213,"2,521",,,,,,
"Dec 11, 2020",214,"2,523",,,,,,
"Dec 12, 2020",214,"2,513",,,,,,
"Dec 13, 2020",214,"2,513",,,,,,
"Dec 14, 2020",214,"2,512",,,,,,
"Dec 15, 2020",214,"2,511",,,,,,
"Dec 16, 2020",215,"2,512",,,,,,
"Dec 17, 2020",215,"2,515",,,,,,
"Dec 18, 2020",217,"2,604",,,,,,
"Dec 19, 2020",218,"2,614",,,,,,
"Dec 20, 2020",218,"2,616",,,,,,
"Dec 21, 2020",218,"2,641",,,,,,
"Dec 22, 2020",218,"2,659",,,,,,
"Dec 23, 2020",218,"2,663",,,,,,
"Dec 24, 2020",219,"2,687",,,,,,
"Dec 25, 2020",219,"2,697",,,,,,
"Dec 26, 2020",218,"2,526",,,,,,
"Dec 27, 2020",219,"2,525",,,,,,
"Dec 28, 2020",221,"2,714",,,,,,
"Dec 29, 2020",221,"2,722",,,,,,
"Dec 30, 2020",221,"2,722",,,,,,
"Dec 31, 2020",221,"2,910",,,,,,
"Jan 01, 2021",222,"2,996",,,,,,
"Jan 02, 2021",223,"12,478",,,,,,
"Jan 03, 2021",223,"12,483",,,,,,
"Jan 04, 2021",223,"12,487",,,,,,
"Jan 05, 2021",223,"12,489",,,,,,
"Jan 06, 2021",223,"12,497",,,,,,
"Jan 07, 2021",223,"12,514",,,,,,
"Jan 08, 2021",224,"12,538",,,,,,
"Jan 09, 2021",224,"12,559",,,,,,
"Jan 10, 2021",224,"12,575",,,,,,
"Jan 11, 2021",225,"12,593",,,,,,
"Jan 12, 2021",225,"12,609",,,,,,
"Jan 13, 2021",226,"12,627",,,,,,
"Jan 14, 2021",226,"12,642",,,,,,
"Jan 15, 2021",226,"12,663",,,,,,
"Jan 16, 2021",225,"12,114",,,,,,
"Jan 17, 2021",225,"12,120",,,,,,
"Jan 18, 2021",225,"12,128",,,,,,
"Jan 19, 2021",226,"12,814",,,,,,
"Jan 20, 2021",226,"12,825",,,,,,
"Jan 21, 2021",228,"12,833",,,,,,
"Jan 22, 2021",228,"12,837",,,,,,
"Jan 23, 2021",228,"12,851",,,,,,
"Jan 24, 2021",229,"12,855",,,,,,
"Jan 25, 2021",229,"12,861",,,,,,
"Jan 26, 2021",230,"12,874",,,,,,
"Jan 27, 2021",232,"12,871",,,,,,
"Jan 28, 2021",232,"12,881",,,,,,
"Jan 29, 2021",232,"12,892",,,,,,
"Jan 30, 2021",232,"12,905",,,,,,
"Jan 31, 2021",231,"12,909",,,,,,
"Feb 01, 2021",231,"12,920",,,,,,
"Feb 02, 2021",233,"12,923",,,,,,
"Feb 03, 2021",233,"12,926",,,,,,
"Feb 04, 2021",233,"12,934",,,,,,
"Feb 05, 2021",233,"12,933",,,,,,
"Feb 06, 2021",233,"12,939",,,,,,
"Feb 07, 2021",234,"12,945",,,,,,
"Feb 08, 2021",235,"12,946",,,,,,
"Feb 09, 2021",235,"12,951",,,,,,
"Feb 10, 2021",235,"12,961",,,,,,
"Feb 11, 2021",237,"12,974",,,,,,
"Feb 12, 2021",237,"12,973",,,,,,
"Feb 13, 2021",237,"12,983",,,,,,
"Feb 14, 2021",237,"12,988",,,,,,
"Feb 15, 2021",237,"12,992",,,,,,
"Feb 16, 2021",236,"12,992",,,,,,
"Feb 17, 2021",236,"12,996",,,,,,
"Feb 18, 2021",236,"12,993",,,,,,
"Feb 19, 2021",236,"12,987",,,,,,
"Feb 20, 2021",236,"12,995",,,,,,
"Feb 21, 2021",239,"54,699",,,,,,
"Feb 22, 2021",240,"54,697",,,,,,
"Feb 23, 2021",240,"54,695",,,,,,
"Feb 24, 2021",243,"54,690",,,,,,
"Feb 25, 2021",244,"54,688",,,,,,
"Feb 26, 2021",248,"109,802",,,,,,
"Feb 27, 2021",250,"109,837",,,,,,
"Feb 28, 2021",248,"98,544",,,,,,
"Mar 01, 2021",248,"98,554",,,,,,
"Mar 02, 2021",249,"98,568",,,,,,
"Mar 03, 2021",249,"98,564",,,,,,
"Mar 04, 2021",249,"98,556",,,,,,
"Mar 05, 2021",250,"98,547",,,,,,
"Mar 06, 2021",249,"56,911",,,,,,
"Mar 07, 2021",249,"56,925",,,,,,
"Mar 08, 2021",249,"56,936",,,,,,
"Mar 09, 2021",249,"57,538",,,,,,
"Mar 10, 2021",249,"57,551",,,,,,
"Mar 11, 2021",249,"57,562",,,,,,
"Mar 12, 2021",252,"57,596",,,,,,
"Mar 13, 2021",251,"57,628",,,,,,
"Mar 14, 2021",251,"57,666",,,,,,
"Mar 15, 2021",252,"57,692",,,,,,
"Mar 16, 2021",253,"57,715",,,,,,
"Mar 17, 2021",253,"57,738",,,,,,
"Mar 18, 2021",253,"57,763",,,,,,
"Mar 19, 2021",256,"57,763",,,,,,
"Mar 20, 2021",257,"59,806",,,,,,
"Mar 21, 2021",259,"59,849",,,,,,
"Mar 22, 2021",260,"59,868",,,,,,
"Mar 23, 2021",260,"59,902",,,,,,
"Mar 24, 2021",260,"59,933",,,,,,
"Mar 25, 2021",260,"59,955",,,,,,
"Mar 26, 2021",262,"59,980",,,,,,
"Mar 27, 2021",262,"60,000",,,,,,
"Mar 28, 2021",262,"60,047",,,,,,
"Mar 29, 2021",264,"60,091",,,,,,
"Mar 30, 2021",264,"60,119",,,,,,
"Mar 31, 2021",264,"60,173",,,,,,
"Apr 01, 2021",264,"60,224",,,,,,
"Apr 02, 2021",266,"60,278",,,,,,
"Apr 03, 2021",266,"60,319",,,,,,
"Apr 04, 2021",267,"5,012",,,,,,
"Apr 05, 2021",267,"5,045",,,,,,
"Apr 06, 2021",267,"5,048",,,,,,
"Apr 07, 2021",268,"5,048",,,,,,
"Apr 08, 2021",268,"5,214",,,,,,
"Apr 09, 2021",270,"5,802",,,,,,
"Apr 10, 2021",270,"5,834",,,,,,
"Apr 11, 2021",270,"5,870",,,,,,
"Apr 12, 2021",270,"5,899",,,,,,
"Apr 13, 2021",271,"5,920",,,,,,
"Apr 14, 2021",271,"5,954",,,,,,
"Apr 15, 2021",272,"5,979",,,,,,
"Apr 16, 2021",273,"6,019",,,,,,
"Apr 17, 2021",271,"5,994",,,,,,
"Apr 18, 2021",271,"6,032",,,,,,
"Apr 19, 2021",271,"6,064",,,,,,
"Apr 20, 2021",273,"6,086",,,,,,
"Apr 21, 2021",273,"6,114",,,,,,
"Apr 22, 2021",275,"6,147",,,,,,
"Apr 23, 2021",277,"6,163",,,,,,
"Apr 24, 2021",277,"6,198",,,,,,
"Apr 25, 2021",277,"6,255",,,,,,
"Apr 26, 2021",275,"6,285",,,,,,
"Apr 27, 2021",276,"6,320",,,,,,
"Apr 28, 2021",280,"6,355",,,,,,
"Apr 29, 2021",281,"46,941",,,,,,
"Apr 30, 2021",289,"47,162",,,,,,
"May 01, 2021",289,"49,442",,,,,,
"May 02, 2021",289,"49,569",,,,,,
"May 03, 2021",289,"49,674",,,,,,
"May 04, 2021",291,"50,094",,,,,,
"May 05, 2021",292,"18,306",,,,,,
"May 06, 2021",294,"12,431",,,,,,
"May 07, 2021",295,"11,374",,,,,,
"May 08, 2021",297,"11,517",,,,,,
"May 09, 2021",299,"11,509",,,,,,
"May 10, 2021",299,"11,550",,,,,,
"May 11, 2021",300,"31,800",,,,,,
"May 12, 2021",301,"31,867",,,,,,
"May 13, 2021",302,"31,232",,,,,,
"May 14, 2021",304,"31,328",,,,,,
"May 15, 2021",303,"31,390",,,,,,
"May 16, 2021",302,"31,485",,,,,,
"May 17, 2021",301,"31,484",,,,,,
"May 18, 2021",301,"31,701",,,,,,
"May 19, 2021",300,"32,300",,,,,,
"May 20, 2021",302,"32,366",,,,,,
"May 21, 2021",304,"32,469",,,,,,
"May 22, 2021",305,"30,915",,,,,,
"May 23, 2021",305,"31,292",,,,,,
"May 24, 2021",305,"31,417",,,,,,
"May 25, 2021",306,"31,471",,,,,,
"May 26, 2021",306,"31,585",,,,,,
"May 27, 2021",307,"31,677",,,,,,
"May 28, 2021",308,"31,858",,,,,,
"May 29, 2021",308,"31,900",,,,,,
"May 30, 2021",311,"31,979",,,,,,
"May 31, 2021",312,"32,197",,,,,,
"Jun 01, 2021",313,"33,167",,,,,,
"Jun 02, 2021",314,"33,196",,,,,,
"Jun 03, 2021",317,"33,270",,,,,,
"Jun 04, 2021",319,"13,349",,,,,,
"Jun 05, 2021",320,"13,437",,,,,,
"Jun 06, 2021",321,"13,528",,,,,,
"Jun 07, 2021",321,"13,595",,,,,,
"Jun 08, 2021",321,"13,657",,,,,,
"Jun 09, 2021",321,"13,717",,,,,,
"Jun 10, 2021",321,"13,773",,,,,,
"Jun 11, 2021",321,"30,763",,,,,,
"Jun 12, 2021",321,"30,849",,,,,,
"Jun 13, 2021",321,"30,931",,,,,,
"Jun 14, 2021",322,"31,016",,,,,,
"Jun 15, 2021",323,"31,111",,,,,,
"Jun 16, 2021",324,"31,282",,,,,,
"Jun 17, 2021",325,"31,360",,,,,,
"Jun 18, 2021",326,"31,425",,,,,,
"Jun 19, 2021",327,"31,542",,,,,,
"Jun 20, 2021",330,"31,615",,,,,,
"Jun 21, 2021",331,"18,490",,,,,,
"Jun 22, 2021",331,"31,015",,,,,,
"Jun 23, 2021",331,"36,135",,,,,,
"Jun 24, 2021",331,"35,696",,,,,,
"Jun 25, 2021",331,"35,642",,,,,,
"Jun 26, 2021",330,"35,643",,,,,,
"Jun 27, 2021",330,"35,706",,,,,,
"Jun 28, 2021",330,"35,767",,,,,,
"Jun 29, 2021",331,"40,886",,,,,,
"Jun 30, 2021",332,"48,282",,,,,,
"Jul 01, 2021",334,"47,208",,,,,,
"Jul 02, 2021",333,"48,124",,,,,,
"Jul 03, 2021",336,"48,179",,,,,,
"Jul 04, 2021",337,"48,270",,,,,,
"Jul 05, 2021",337,"48,394",,,,,,
"Jul 06, 2021",339,"48,509",,,,,,
"Jul 07, 2021",339,"38,615",,,,,,
"Jul 08, 2021",341,"23,262",,,,,,
"Jul 09, 2021",341,"23,360",,,,,,
